version_major,version_minor,status,timestamp,latitude,longitude,altitude,roll,pitch,heading,latitude_sigma,longitude_sigma,altitude_sigma,roll_sigma,pitch_sigma,heading_sigma,a_sigma,b_sigma,c_sigma,quality,number_of_satellites,hdop,vdop,hpl,vpl
4,2,1,94158195,48.766682627028,2.4585980513981,0,0,0,134.61470031738,0.17942523956299,0.19118690490723,0,0,0,0.52584880590439,0,0,0,6,9,0,0,0,0
4,2,1,94211904,48.766681061714,2.4585955770774,0,0,0,134.76235961914,0.08010333776474,0.079374387860298,0,0,0,0.45422583818436,0,0,0,6,9,0,0,0,0
4,2,1,94261660,48.766679554926,2.458593248542,0,0,0,134.91868591309,0.078524246811867,0.073320381343365,0,0,0,0.46068534255028,0,0,0,6,9,0,0,0,0
4,2,1,94308191,48.766678023119,2.4585908930286,0,0,0,135.03269958496,0.079113498330116,0.070865713059902,0,0,0,0.49008542299271,0,0,0,6,9,0,0,0,0
4,2,1,94348313,48.766676865193,2.4585891393383,0,0,0,135.15242004395,0.080668233335018,0.070862457156181,0,0,0,0.50627309083939,0,0,0,6,9,0,0,0,0
4,2,1,94407784,48.766675180793,2.4585866336993,0,0,0,135.2677154541,0.18349087238312,0.18610869348049,0,0,0,0.55105870962143,0,0,0,6,9,0,0,0,0
4,2,1,94461938,48.766673497753,2.4585840392926,0,0,0,135.38122558594,0.083634205162525,0.076819635927677,0,0,0,0.50555992126465,0,0,0,6,9,0,0,0,0
4,2,1,94507124,48.766672147286,2.4585820190096,0,0,0,135.48023986816,0.081276319921017,0.069735497236252,0,0,0,0.50701469182968,0,0,0,6,9,0,0,0,0
4,2,1,94561720,48.766670562814,2.4585796849653,0,0,0,135.57591247559,0.081979297101498,0.068586677312851,0,0,0,0.51760292053223,0,0,0,6,9,0,0,0,0
4,2,1,94601862,48.766669303937,2.4585778516908,0,0,0,135.59483337402,0.15918378531933,0.14277289807796,0,0,0,0.60647135972977,0,0,0,6,9,0,0,0,0
4,2,1,94663354,48.766667422024,2.4585750569267,0,0,0,135.78262329102,0.095346853137016,0.070833556354046,0,0,0,0.52039110660553,0,0,0,6,9,0,0,0,0
4,2,1,94712914,48.76666602815,2.4585730304798,0,0,0,135.8558807373,0.08632804453373,0.068231746554375,0,0,0,0.50937920808792,0,0,0,6,9,0,0,0,0
4,2,1,94752232,48.766664884503,2.458571339755,0,0,0,135.95877075195,0.084582425653934,0.067048721015453,0,0,0,0.50682479143143,0,0,0,6,9,0,0,0,0
4,2,1,94807378,48.766663307917,2.4585690124471,0,0,0,136.03955078125,0.12345666438341,0.13770957291126,0,0,0,0.50001734495163,0,0,0,6,9,0,0,0,0
4,2,1,94852159,48.766662035523,2.4585671652893,0,0,0,136.12498474121,0.087207674980164,0.074278049170971,0,0,0,0.51654177904129,0,0,0,6,9,0,0,0,0
4,2,1,94903050,48.766660492412,2.4585648827834,0,0,0,136.24008178711,0.082208350300789,0.062472596764565,0,0,0,0.49631279706955,0,0,0,6,9,0,0,0,0
4,2,1,94962894,48.766658885883,2.4585626300654,0,0,0,136.3097076416,0.082844011485577,0.063154503703117,0,0,0,0.49894973635674,0,0,0,6,9,0,0,0,0
4,2,1,95012289,48.766657413994,2.4585605473692,0,0,0,136.39894104004,0.17020791769028,0.16225653886795,0,0,0,21.542165756226,0,0,0,6,9,0,0,0,0
4,2,1,95058251,48.76665689068,2.458559952774,0,0,0,136.39344787598,0.10000238567591,0.085468366742134,0,0,0,0.44619971513748,0,0,0,6,9,0,0,0,0
4,2,1,95113520,48.766654540572,2.4585564763763,0,0,0,136.544921875,0.081917643547058,0.063500039279461,0,0,0,0.48815968632698,0,0,0,6,9,0,0,0,0
4,2,1,95152798,48.766653452012,2.458554918392,0,0,0,136.59786987305,0.08036645501852,0.061740059405565,0,0,0,0.46434205770493,0,0,0,6,9,0,0,0,0
4,2,1,95207876,48.766651977026,2.4585528108108,0,0,0,136.69892883301,0.12642742693424,0.11836560815573,0,0,0,0.57969981431961,0,0,0,6,9,0,0,0,0
4,2,1,95257501,48.766650475899,2.4585506878144,0,0,0,136.80514526367,0.10858970880508,0.097321726381779,0,0,0,0.49584427475929,0,0,0,6,9,0,0,0,0
4,2,1,95301726,48.766649320581,2.4585490490066,0,0,0,136.86071777344,0.078628659248352,0.059821486473083,0,0,0,0.4707852602005,0,0,0,6,9,0,0,0,0
4,2,1,95356529,48.766647805024,2.4585469122526,0,0,0,136.99420166016,0.080143257975578,0.061319898813963,0,0,0,0.49382191896439,0,0,0,6,9,0,0,0,0
4,2,1,95412491,48.76664629004,2.4585447471778,0,0,0,137.16178894043,0.16922387480736,0.16107054054737,0,0,0,0.98816102743149,0,0,0,6,9,0,0,0,0
4,2,1,95457518,48.766645117288,2.4585430329355,0,0,0,137.24516296387,0.15517736971378,0.15540137887001,0,0,0,0.52755159139633,0,0,0,6,9,0,0,0,0
4,2,1,95507851,48.76664369942,2.4585410163892,0,0,0,137.36421203613,0.081083618104458,0.063222028315067,0,0,0,0.52157860994339,0,0,0,6,9,0,0,0,0
4,2,1,95552745,48.766642473313,2.4585392919107,0,0,0,137.48881530762,0.078911773860455,0.059869382530451,0,0,0,0.51504051685333,0,0,0,6,9,0,0,0,0
4,2,1,95612642,48.766640870904,2.4585370423699,0,0,0,137.63119506836,0.12336803972721,0.11643472313881,0,0,0,0.57691884040833,0,0,0,6,9,0,0,0,0
4,2,1,95656706,48.766639742177,2.4585354727277,0,0,0,137.75228881836,0.17257302999496,0.18556489050388,0,0,0,0.59757900238037,0,0,0,6,9,0,0,0,0
4,2,1,95707106,48.76663855935,2.4585337342045,0,0,0,137.88470458984,0.083381801843643,0.06530687212944,0,0,0,0.51152163743973,0,0,0,6,9,0,0,0,0
4,2,1,95762542,48.766637074819,2.4585316411481,0,0,0,138.01889038086,0.082315102219582,0.061897113919258,0,0,0,0.52644217014313,0,0,0,6,9,0,0,0,0
4,2,1,95812684,48.766635811034,2.4585299209832,0,0,0,138.20764160156,0.081542901694775,0.06344535946846,0,0,0,0.55486941337585,0,0,0,6,9,0,0,0,0
4,2,1,95852568,48.766634799517,2.4585285794154,0,0,0,138.31427001953,0.12855519354343,0.13053025305271,0,0,0,0.57097977399826,0,0,0,6,9,0,0,0,0
4,2,1,95913069,48.766633241454,2.458526415501,0,0,0,138.53686523438,0.083938732743263,0.071652449667454,0,0,0,0.58199310302734,0,0,0,6,9,0,0,0,0
4,2,1,95956933,48.766632220567,2.4585250491883,0,0,0,138.68092346191,0.079901315271854,0.065444089472294,0,0,0,0.5832137465477,0,0,0,6,9,0,0,0,0
4,2,1,96006798,48.766630998103,2.4585234002029,0,0,0,138.85270690918,0.077565900981426,0.064401768147945,0,0,0,0.5746642947197,0,0,0,6,9,0,0,0,0
4,2,1,96062000,48.766629599324,2.458521424948,0,0,0,139.03118896484,0.19669178128242,0.19085223972797,0,0,0,0.99141865968704,0,0,0,6,9,0,0,0,0
4,2,1,96112072,48.766628455783,2.4585198686114,0,0,0,139.21354675293,0.086544156074524,0.073351331055164,0,0,0,0.51913058757782,0,0,0,6,9,0,0,0,0
4,2,1,96158210,48.766627390051,2.4585184699124,0,0,0,139.39808654785,0.07696495950222,0.067302547395229,0,0,0,0.52519917488098,0,0,0,6,9,0,0,0,0
4,2,1,96208226,48.766626097192,2.4585167579532,0,0,0,139.65809631348,0.074751414358616,0.061663962900639,0,0,0,0.5424268245697,0,0,0,6,9,0,0,0,0
4,2,1,96262087,48.766624841976,2.4585150801242,0,0,0,139.93733215332,0.14182925224304,0.13985587656498,0,0,0,0.53878229856491,0,0,0,6,9,0,0,0,0
4,2,1,96312752,48.766623622375,2.4585135134598,0,0,0,140.16453552246,0.11347966641188,0.11408481746912,0,0,0,0.50049871206284,0,0,0,6,9,0,0,0,0
4,2,1,96352869,48.766622699646,2.4585123859339,0,0,0,140.36180114746,0.069484710693359,0.061006020754576,0,0,0,0.4970178604126,0,0,0,6,9,0,0,0,0
4,2,1,96402386,48.766621599768,2.4585110058297,0,0,0,140.5842590332,0.069161616265774,0.060769408941269,0,0,0,0.51815795898438,0,0,0,6,9,0,0,0,0
4,2,1,96463516,48.766620138313,2.4585092199821,0,0,0,140.8727722168,0.069472014904022,0.062091685831547,0,0,0,0.53256982564926,0,0,0,6,9,0,0,0,0
4,2,1,96512103,48.766619059252,2.4585079223942,0,0,0,141.09811401367,0.11813236027956,0.095747038722038,0,0,0,0.52042233943939,0,0,0,6,9,0,0,0,0
4,2,1,96552936,48.766618203468,2.4585068853457,0,0,0,141.26329040527,0.11004456877708,0.089455887675285,0,0,0,0.53222334384918,0,0,0,6,9,0,0,0,0
4,2,1,96603142,48.766617037944,2.4585055451151,0,0,0,141.54823303223,0.071077927947044,0.06304257363081,0,0,0,0.53610968589783,0,0,0,6,9,0,0,0,0
4,2,1,96663185,48.766615692433,2.4585039837833,0,0,0,141.87573242188,0.12422271817923,0.119808614254,0,0,0,1.0846828222275,0,0,0,6,9,0,0,0,0
4,2,1,96708282,48.766614750027,2.4585028042219,0,0,0,142.07025146484,0.22114500403404,0.21661551296711,0,0,0,0.6573760509491,0,0,0,6,9,0,0,0,0
4,2,1,96763539,48.766613542639,2.4585014842639,0,0,0,142.34764099121,0.087264373898506,0.070131003856659,0,0,0,0.58294105529785,0,0,0,6,9,0,0,0,0
4,2,1,96807175,48.766612617511,2.4585004422229,0,0,0,142.60192871094,0.072908811271191,0.063171215355396,0,0,0,0.59953844547272,0,0,0,6,9,0,0,0,0
4,2,1,96862439,48.766611298385,2.4584989442305,0,0,0,142.85247802734,0.21578881144524,0.21351838111877,0,0,0,1.1239837408066,0,0,0,6,9,0,0,0,0
4,2,1,96902844,48.766610440956,2.4584981390986,0,0,0,143.29853820801,0.094546750187874,0.066754408180714,0,0,0,0.63192498683929,0,0,0,6,9,0,0,0,0
4,2,1,96957613,48.766609312716,2.4584968776787,0,0,0,143.75917053223,0.073340319097042,0.062353651970625,0,0,0,0.61684155464172,0,0,0,6,9,0,0,0,0
4,2,1,97007926,48.766608288674,2.4584956929324,0,0,0,144.16038513184,0.16138799488544,0.15801763534546,0,0,0,1.0425283908844,0,0,0,6,9,0,0,0,0
4,2,1,97057835,48.766607253613,2.4584946220272,0,0,0,144.75250244141,0.097844026982784,0.064114086329937,0,0,0,0.62839490175247,0,0,0,6,9,0,0,0,0
4,2,1,97112479,48.766606182798,2.4584935210711,0,0,0,145.15664672852,0.076869256794453,0.061862736940384,0,0,0,0.64199072122574,0,0,0,6,9,0,0,0,0
4,2,1,97152765,48.766605295973,2.4584926278199,0,0,0,145.5576171875,0.12508660554886,0.12005226314068,0,0,0,1.1034927368164,0,0,0,6,9,0,0,0,0
4,2,1,97207410,48.766604274864,2.4584916286883,0,0,0,146.13442993164,0.15710861980915,0.099794209003448,0,0,0,0.62339550256729,0,0,0,6,9,0,0,0,0
4,2,1,97262452,48.766603193243,2.4584905635017,0,0,0,146.64524841309,0.1002270206809,0.06297667324543,0,0,0,0.59968996047974,0,0,0,6,9,0,0,0,0
4,2,1,97308179,48.766602269298,2.4584896378017,0,0,0,147.13661193848,0.072816729545593,0.057134576141834,0,0,0,0.56824445724487,0,0,0,6,9,0,0,0,0
4,2,1,97357176,48.766601421378,2.4584887647953,0,0,0,147.51191711426,0.073516145348549,0.059027079492807,0,0,0,0.57605838775635,0,0,0,6,9,0,0,0,0
4,2,1,97412065,48.766600384504,2.4584878678837,0,0,0,148.02655029297,0.1715080589056,0.1684884428978,0,0,0,0.62764036655426,0,0,0,6,9,0,0,0,0
4,2,1,97457346,48.766599537057,2.4584870214707,0,0,0,148.37678527832,0.072008192539215,0.058352943509817,0,0,0,0.54920291900635,0,0,0,6,9,0,0,0,0
4,2,1,97513187,48.766598637185,2.4584861917235,0,0,0,148.80833435059,0.072082616388798,0.05869609490037,0,0,0,0.5576211810112,0,0,0,6,9,0,0,0,0
4,2,1,97562323,48.766597821094,2.4584854994833,0,0,0,149.17413330078,0.1246681958437,0.11712075024843,0,0,0,1.0199937820435,0,0,0,6,9,0,0,0,0
4,2,1,97607305,48.76659704673,2.4584848038017,0,0,0,149.62689208984,0.08008086681366,0.066528417170048,0,0,0,0.53651696443558,0,0,0,6,9,0,0,0,0
4,2,1,97662442,48.766596178813,2.4584840330458,0,0,0,150.0850982666,0.07171106338501,0.061285670846701,0,0,0,0.55295717716217,0,0,0,6,9,0,0,0,0
4,2,1,97713871,48.766595309803,2.4584833498417,0,0,0,150.54585266113,0.071886107325554,0.06040496006608,0,0,0,0.52920687198639,0,0,0,6,9,0,0,0,0
4,2,1,97753349,48.766594685718,2.4584827792188,0,0,0,150.88496398926,0.07233664393425,0.059989966452122,0,0,0,0.54710632562637,0,0,0,6,9,0,0,0,0
4,2,1,97802626,48.766593890178,2.4584821033269,0,0,0,151.29681396484,0.1476789265871,0.096764832735062,0,0,0,0.5704784989357,0,0,0,6,9,0,0,0,0
4,2,1,97858016,48.766593086009,2.4584814613587,0,0,0,151.67416381836,0.085637249052525,0.060561042279005,0,0,0,0.56801414489746,0,0,0,6,9,0,0,0,0
4,2,1,97901850,48.76659244485,2.4584809616759,0,0,0,152.01336669922,0.077169083058834,0.058726139366627,0,0,0,0.5602268576622,0,0,0,6,9,0,0,0,0
4,2,1,97958195,48.76659161416,2.4584803366182,0,0,0,152.35122680664,0.074848219752312,0.057471442967653,0,0,0,0.55378246307373,0,0,0,6,9,0,0,0,0
4,2,1,98007735,48.766590899391,2.4584797749152,0,0,0,152.65542602539,0.13797771930695,0.095621973276138,0,0,0,0.55098009109497,0,0,0,6,9,0,0,0,0
4,2,1,98058396,48.766590171965,2.4584792549473,0,0,0,153.01243591309,0.080508604645729,0.059364415705204,0,0,0,0.52870172262192,0,0,0,6,9,0,0,0,0
4,2,1,98113485,48.766589463121,2.458478712321,0,0,0,153.26229858398,0.072348393499851,0.057877145707607,0,0,0,0.52637225389481,0,0,0,6,9,0,0,0,0
4,2,1,98162376,48.766588795223,2.4584782093386,0,0,0,153.53016662598,0.07074236124754,0.058721493929625,0,0,0,0.540507376194,0,0,0,6,9,0,0,0,0
